,url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
1980,https://www.imdb.com/title/tt0094077/,Surf Nazis Must Die,1987,"['Action', 'Comedy', 'Drama', 'Horror']",,,,,3.7,"5,097"
1981,https://www.imdb.com/title/tt0091898/,Scared Stiff,1987,['Horror'],,"$1,300,000",,,4.6,512
1982,https://www.imdb.com/title/tt0094048/,Straight to Hell,1987,"['Action', 'Comedy', 'Western']","$210,200","$1,000,000","$210,200",,5.8,"2,208"
1983,https://www.imdb.com/title/tt0098156/,R.O.T.O.R.,1987,"['Action', 'Sci-Fi', 'Thriller']",,,,,2.7,"2,782"
1984,https://www.imdb.com/title/tt0093476/,Maid to Order,1987,"['Fantasy', 'Comedy']","$9,868,521","$3,000,000","$9,868,521",,5.5,"3,161"
1985,https://www.imdb.com/title/tt0092656/,The Big Town,1987,"['Drama', 'Romance', 'Thriller']","$1,733,017",,"$1,733,017",,5.9,"1,760"
1986,https://www.imdb.com/title/tt0093011/,Fatal Beauty,1987,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']","$12,046,526",,"$12,046,526",,5.4,"3,216"
1987,https://www.imdb.com/title/tt0092501/,Project A 2,1987,"['Action', 'Comedy', 'Crime']",,,,PG-13,7.1,"8,848"
1988,https://www.imdb.com/title/tt0093405/,Leonard Part 6,1987,"['Action', 'Comedy', 'Sci-Fi']","$4,615,255","$24,000,000","$4,615,255",,2.2,"7,805"
1989,https://www.imdb.com/title/tt0093986/,Slam Dance,1987,"['Mystery', 'Thriller']","$406,881","$4,500,000","$406,881",,5.3,"1,306"
1990,https://www.imdb.com/title/tt0093940/,September,1987,['Drama'],"$486,434","$10,000,000","$486,434",,6.5,"8,833"
1991,https://www.imdb.com/title/tt0094070/,Summer Camp Nightmare,1987,"['Drama', 'Horror', 'Thriller']",,,,,5.6,689
1992,https://www.imdb.com/title/tt0095904/,Prison,1987,"['Crime', 'Drama', 'Horror', 'Thriller']","$345,704","$4,000,000","$345,704",,5.8,"3,736"
1993,https://www.imdb.com/title/tt0094155/,Tin Men,1987,"['Comedy', 'Drama']","$25,411,386","$11,000,000","$25,411,386",,6.6,"7,692"
1994,https://www.imdb.com/title/tt0092625/,Beaks: The Movie,1987,"['Horror', 'Thriller']",,,,,4.4,422
1995,https://www.imdb.com/title/tt0093969/,Siesta,1987,"['Drama', 'Mystery', 'Romance', 'Thriller']","$700,000",,"$700,000",,5.6,"2,071"
1996,https://www.imdb.com/title/tt0093227/,Howling III,1987,"['Comedy', 'Horror']",,,,,3.4,"4,275"
1997,https://www.imdb.com/title/tt0097991/,"No Retreat, No Surrender 2",1987,"['Adventure', 'Action']","$108,154",,,,5.1,"1,490"
1998,https://www.imdb.com/title/tt0092962/,Emmanuelle 5,1987,"['Action', 'Drama']",,,,,3.2,821
1999,https://www.imdb.com/title/tt0092751/,China Girl,1987,"['Crime', 'Drama', 'Romance']","$1,262,091",,"$1,262,091",,6.2,"1,547"
2000,https://www.imdb.com/title/tt0094298/,Warrior Queen,1987,['Drama'],,,,,3.5,459
2001,https://www.imdb.com/title/tt0093660/,Nuts,1987,"['Drama', 'Thriller']","$30,950,002","$25,000,000","$30,950,002",,6.6,"5,743"
2002,https://www.imdb.com/title/tt0093974/,"Silent Night, Deadly Night Part 2",1987,"['Horror', 'Thriller']",,"$100,000",,,3.7,"5,776"
2003,https://www.imdb.com/title/tt0094331/,Wish You Were Here,1987,"['Comedy', 'Drama']","$3,283,832",,"$3,283,832",,6.8,"2,526"
2004,https://www.imdb.com/title/tt0164393/,Berserker,1987,['Horror'],,,,,4.3,527
2005,https://www.imdb.com/title/tt0094169/,Tough Guys Don't Dance,1987,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","$858,250","$5,000,000","$858,250",,5.0,"1,181"
2006,https://www.imdb.com/title/tt0094642/,American Gothic,1987,['Horror'],,,,,5.9,"3,092"
2007,https://www.imdb.com/title/tt0092637/,The Belly of an Architect,1987,['Drama'],"$287,725",,,,7.0,"5,238"
2008,https://www.imdb.com/title/tt0092933/,Dudes,1987,"['Adventure', 'Comedy']",,,,,5.7,"1,196"
2009,https://www.imdb.com/title/tt0093253/,In the Mood,1987,"['Comedy', 'Romance']","$999,382","$7,000,000","$999,382",,6.2,872
2010,https://www.imdb.com/title/tt0092691/,Born of Fire,1987,"['Drama', 'Fantasy', 'Horror', 'Sci-Fi']",,,,,6.0,397
2011,https://www.imdb.com/title/tt0093424/,Lionheart,1987,"['Adventure', 'Drama']",,,,,5.2,785
2012,https://www.imdb.com/title/tt0092641/,Best Seller,1987,"['Action', 'Crime', 'Drama', 'Thriller']","$4,278,150",,"$4,278,150",,6.5,"4,539"
2013,https://www.imdb.com/title/tt0094320/,White of the Eye,1987,"['Horror', 'Thriller']","$225,132",,,,6.2,"1,893"
2014,https://www.imdb.com/title/tt0093999/,Snow White,1987,"['Family', 'Fantasy', 'Musical', 'Romance']",,,,,6.8,682
2015,https://www.imdb.com/title/tt0093562/,A Month in the Country,1987,['Drama'],"$443,524",,,,6.9,"1,298"
2016,https://www.imdb.com/title/tt0093435/,City on Fire,1987,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",,,,R,7.1,"5,724"
2017,https://www.imdb.com/title/tt0097594/,Is-slottet,1987,"['Mystery', 'Drama']",,,,,6.5,534
2018,https://www.imdb.com/title/tt0092848/,Deadly Prey,1987,"['Action', 'Thriller']",,,,,5.3,"2,532"
2019,https://www.imdb.com/title/tt0091343/,The Kindred,1987,"['Horror', 'Sci-Fi', 'Thriller']","$2,407,024",,"$2,407,024",,5.6,"1,628"
2020,https://www.imdb.com/title/tt0094288/,Walk Like a Man,1987,['Comedy'],"$460,608",,,,4.8,"1,333"
2021,https://www.imdb.com/title/tt0094347/,The Year My Voice Broke,1987,"['Drama', 'Romance']","$213,901",,"$213,901",,7.3,"1,919"
2022,https://www.imdb.com/title/tt0096409/,Walker,1987,"['Biography', 'Drama', 'History', 'Western']",,"$5,800,000",,,6.6,"3,122"
2023,https://www.imdb.com/title/tt0093029/,Five Corners,1987,"['Crime', 'Drama', 'Thriller']","$969,205",,"$969,205",,6.2,"2,956"
2024,https://www.imdb.com/title/tt0093207/,Wings of Honneamise,1987,"['Animation', 'Drama', 'Sci-Fi']","$55,572","$8,000,000","$60,634",,7.3,"4,689"
2025,https://www.imdb.com/title/tt0094021/,The Squeeze,1987,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']","$2,228,951","$19,000,000","$2,228,951",,4.8,997
2026,https://www.imdb.com/title/tt0092830/,Dark Age,1987,"['Adventure', 'Horror']",,"AUD4,800,000",,,6.1,914
2027,https://www.imdb.com/title/tt0093668/,Pathfinder,1987,"['Action', 'Adventure', 'Drama']","$10,628",,"$242,994",,7.2,"4,765"
2028,https://www.imdb.com/title/tt0093664/,Oci ciornie,1987,"['Comedy', 'Romance', 'Drama']","$2,201,428",,"$2,201,428",,7.4,"2,794"
2029,https://www.imdb.com/title/tt0150179/,Computer Beach Party,1987,['Comedy'],,,,,2.7,116
2030,https://www.imdb.com/title/tt0093491/,Mankillers,1987,['Action'],,,,,4.3,255
2031,https://www.imdb.com/title/tt0092710/,Burglar,1987,"['Comedy', 'Crime']","$16,337,355",,"$16,337,355",,5.2,"3,997"
2032,https://www.imdb.com/title/tt0092585/,Assassination,1987,"['Action', 'Drama', 'Thriller']","$6,075,793","$5,000,000","$6,075,793",,5.2,"2,826"
2033,https://www.imdb.com/title/tt0093727/,Personal Services,1987,['Comedy'],"$1,744,164","$19,897,678","$1,744,164",,6.4,"1,312"
2034,https://www.imdb.com/title/tt0095530/,Little Dorrit,1987,"['Drama', 'Romance']","$1,025,228",,"$1,025,228",,7.3,997
2035,https://www.imdb.com/title/tt0094208/,A Man in Love,1987,"['Drama', 'Romance']","$949,451",,"$949,451",,5.8,514
2036,https://www.imdb.com/title/tt0091671/,From a Whisper to a Scream,1987,"['Action', 'Drama', 'Horror', 'Thriller']","$1,355,728","$1,100,000","$1,355,728",,5.9,"1,930"
2037,https://www.imdb.com/title/tt0092972/,Epidemic,1987,"['Drama', 'Horror']",,,$938,,6.2,"4,756"
2038,https://www.imdb.com/title/tt0090565/,Four Adventures of Reinette and Mirabelle,1987,"['Comedy', 'Drama', 'Romance']","$22,039",,"$22,039",,7.7,"1,841"
2039,https://www.imdb.com/title/tt0093978/,Sien lui yau wan,1987,"['Action', 'Fantasy', 'Horror']",,"$5,600,000",,,7.5,"8,514"
2040,https://www.imdb.com/title/tt0093990/,Slaughterhouse,1987,"['Comedy', 'Horror']",,"$110,000",,,5.4,"1,713"
2041,https://www.imdb.com/title/tt0092897/,Disorderlies,1987,['Comedy'],"$10,348,437",,"$10,348,437",,5.0,"1,982"
2042,https://www.imdb.com/title/tt0185481/,Meikyû monogatari,1987,"['Animation', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",,,,,7.1,"2,873"
2043,https://www.imdb.com/title/tt0094383/,Zombie High,1987,"['Comedy', 'Horror']","$21,905",,"$21,905",,4.2,932
2044,https://www.imdb.com/title/tt0093596/,Nadine,1987,"['Comedy', 'Mystery', 'Romance']","$5,669,831","$12,000,000","$5,669,831",,5.6,"3,695"
2045,https://www.imdb.com/title/tt0094357/,A Better Tomorrow II,1987,"['Action', 'Crime', 'Drama', 'Thriller']",,,,,7.3,"8,976"
2046,https://www.imdb.com/title/tt0093898/,Russkies,1987,['Drama'],"$2,189,047",,"$2,189,047",,5.6,"1,316"
2047,https://www.imdb.com/title/tt0093267/,Intervista,1987,"['Comedy', 'Drama', 'Fantasy']","$138,608",,"$138,608",,7.0,"2,286"
2048,https://www.imdb.com/title/tt0107715/,Nukie,1987,"['Family', 'Sci-Fi']",,,,,1.8,"1,116"
2049,https://www.imdb.com/title/tt0092798/,Critical Condition,1987,['Comedy'],"$20,240,502","$14,000,000","$20,240,502",,5.4,"2,911"
2050,https://www.imdb.com/title/tt0093477/,Making Mr. Right,1987,"['Comedy', 'Romance', 'Sci-Fi']","$1,584,970",,"$1,584,970",,5.4,"2,397"
2051,https://www.imdb.com/title/tt0090956/,Dung fong tuk ying,1987,"['Action', 'Drama', 'War']",,,,R,7.2,"2,042"
2052,https://www.imdb.com/title/tt0092812/,Cyclone,1987,"['Action', 'Drama', 'Sci-Fi']","$41,174",,,,4.6,822
2053,https://www.imdb.com/title/tt0091707/,The Outing,1987,['Horror'],"$1,083,395","$2,000,000","$1,083,395",,5.1,"1,430"
2054,https://www.imdb.com/title/tt0095333/,The House on Carroll Street,1987,['Thriller'],"$459,824","$14,000,000","$459,824",,6.1,"2,093"
2055,https://www.imdb.com/title/tt0092550/,Boyfriends and Girlfriends,1987,"['Comedy', 'Drama', 'Romance']","$823,243",,"$824,024",,7.6,"3,310"
2056,https://www.imdb.com/title/tt0093872/,Robot Holocaust,1987,['Sci-Fi'],,,,,2.3,"1,573"
2057,https://www.imdb.com/title/tt0093163/,Hearts of Fire,1987,"['Drama', 'Music', 'Romance']",,"$17,000,000",,,4.5,409
2058,https://www.imdb.com/title/tt0091012/,Equalizer 2000,1987,"['Action', 'Adventure', 'Sci-Fi']",,,,,4.2,452
2059,https://www.imdb.com/title/tt0092655/,Big Shots,1987,"['Adventure', 'Comedy', 'Crime', 'Drama']","$3,390,043",,"$3,390,043",,5.8,724
2060,https://www.imdb.com/title/tt0093091/,Ghoulies II,1987,"['Comedy', 'Horror']",,,,,4.5,"4,222"
2061,https://www.imdb.com/title/tt0095916/,Promised Land,1987,['Drama'],"$316,199",,"$316,199",,5.7,"1,187"
2062,https://www.imdb.com/title/tt0092944/,Eat the Rich,1987,"['Action', 'Comedy', 'Crime']","$200,723",,"$200,723",,6.0,"1,214"
2063,https://www.imdb.com/title/tt0093051/,From the Hip,1987,"['Comedy', 'Crime', 'Drama', 'Mystery']","$9,518,342",,"$9,518,342",,6.2,"2,098"
2064,https://www.imdb.com/title/tt0093483/,Malone,1987,"['Action', 'Drama', 'Thriller']","$3,060,858","$10,000,000","$3,060,858",,5.8,"2,548"
2065,https://www.imdb.com/title/tt0094148/,A Tiger's Tale,1987,"['Comedy', 'Drama']",,,"$208,152",,5.4,490
2066,https://www.imdb.com/title/tt0095125/,Faceless,1987,"['Horror', 'Thriller']",,,,,6.0,"1,209"
2067,https://www.imdb.com/title/tt0093820/,Rage of Honor,1987,"['Action', 'Drama']",,,,,5.6,666
2068,https://www.imdb.com/title/tt0093563/,Moon in Scorpio,1987,"['Drama', 'Horror', 'Mystery']",,,,,3.5,262
2069,https://www.imdb.com/title/tt0126848/,Cry Wilderness,1987,"['Adventure', 'Family', 'Fantasy']",,,,,2.0,"1,169"
2070,https://www.imdb.com/title/tt0093093/,The Glass Menagerie,1987,['Drama'],"$895,904",,"$895,904",,7.1,"1,874"
2071,https://www.imdb.com/title/tt0093201/,Ghost Chase,1987,"['Adventure', 'Comedy', 'Fantasy', 'Horror']",,,,,4.2,694
2072,https://www.imdb.com/title/tt0093225/,Housekeeping,1987,"['Comedy', 'Drama']","$1,083,282",,"$1,083,282",,7.1,"2,053"
2073,https://www.imdb.com/title/tt0093993/,Sleeping Beauty,1987,"['Family', 'Fantasy', 'Musical']",,,,,6.2,434
2074,https://www.imdb.com/title/tt0093379/,Lady Beware,1987,['Thriller'],"$169,600",,"$169,600",,5.9,837
2075,https://www.imdb.com/title/tt0093028/,Firehouse,1987,['Comedy'],,,,,2.8,269
2076,https://www.imdb.com/title/tt0093873/,Rock 'n' Roll Nightmare,1987,"['Comedy', 'Horror', 'Music']",,"$53,000",,,4.1,"1,472"
2077,https://www.imdb.com/title/tt0093567/,Morgan Stewart's Coming Home,1987,['Comedy'],"$2,136,381",,"$2,136,381",,5.7,880
2078,https://www.imdb.com/title/tt0095975/,They Call Me Renegade,1987,"['Action', 'Adventure', 'Comedy']",,,,,6.3,"2,536"
2079,https://www.imdb.com/title/tt0094078/,Surrender,1987,['Comedy'],"$5,711,976","$15,000,000","$5,711,976",,5.4,811
2080,https://www.imdb.com/title/tt0092297/,Zombie Nightmare,1987,"['Fantasy', 'Horror']",,"$180,000",,,2.5,"2,993"
2081,https://www.imdb.com/title/tt0092545/,Amazing Grace and Chuck,1987,"['Drama', 'Sport']",,"$5,000,000",,,6.0,"1,237"
2082,https://www.imdb.com/title/tt0091789/,Pretty Smart,1987,"['Comedy', 'Drama']",,,,,4.6,421
2083,https://www.imdb.com/title/tt0093106/,The Good Wife,1987,"['Drama', 'Romance']","$1,155,020",,"$1,155,020",,5.8,477
2084,https://www.imdb.com/title/tt0092870/,Demon of Paradise,1987,"['Horror', 'Thriller']",,,,,4.0,367
2085,https://www.imdb.com/title/tt0096465/,World Gone Wild,1987,"['Action', 'Sci-Fi']","$323,947",,"$323,947",,5.1,700
2086,https://www.imdb.com/title/tt0184756/,Muhsin Bey,1987,"['Comedy', 'Drama', 'Music']",,,,,8.5,"9,463"
2087,https://www.imdb.com/title/tt0093416/,The Lighthorsemen,1987,"['Drama', 'War']","$33,779","AUD10,500,000","$33,779",,6.9,"1,544"
2088,https://www.imdb.com/title/tt0093443/,Love at Stake,1987,['Comedy'],"$61,789",,"$61,789",,5.2,485
2089,https://www.imdb.com/title/tt0093502/,A Taxing Woman,1987,"['Comedy', 'Crime']",,,,,7.2,"1,623"
2090,https://www.imdb.com/title/tt0092815/,Daddy,1987,['Drama'],,,,,5.9,248
2091,https://www.imdb.com/title/tt0091094/,Funland,1987,"['Comedy', 'Crime']",,,,,4.5,453
2092,https://www.imdb.com/title/tt0092767/,Cold Steel,1987,"['Action', 'Thriller']","$285,885",,"$285,885",,4.5,671
2093,https://www.imdb.com/title/tt0094932/,Love Rites,1987,"['Drama', 'Mystery']",,,,,5.1,301
2094,https://www.imdb.com/title/tt0093092/,Julia and Julia,1987,"['Drama', 'Fantasy', 'Romance']","$901,364",,"$901,364",,5.7,742
2095,https://www.imdb.com/title/tt0095565/,Made in U.S.A.,1987,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Romance']",,,,,5.4,429
2096,https://www.imdb.com/title/tt0090644/,Anguish,1987,"['Horror', 'Thriller']","$228,789",,,,6.7,"3,203"
2097,https://www.imdb.com/title/tt0093964/,Shy People,1987,['Drama'],"$769,119",,,,6.8,"1,138"
2098,https://www.imdb.com/title/tt0094813/,Bulletproof,1987,['Action'],"$807,947","$5,000,000","$807,947",,5.1,"1,208"
2099,https://www.imdb.com/title/tt0093589/,My Demon Lover,1987,"['Comedy', 'Fantasy', 'Horror']","$3,922,273",,"$3,922,273",,4.8,"1,081"
2100,https://www.imdb.com/title/tt0094898/,Coming to America,1988,"['Comedy', 'Romance']","$128,152,301","$39,000,000","$288,752,301",,7.0,"158,753"
2101,https://www.imdb.com/title/tt0094721/,Beetlejuice,1988,"['Comedy', 'Fantasy']","$74,220,408","$15,000,000","$74,270,074",,7.5,"249,650"
2102,https://www.imdb.com/title/tt0095016/,Die Hard,1988,"['Action', 'Thriller']","$83,519,093","$28,000,000","$141,482,154",,8.2,"763,233"
2103,https://www.imdb.com/title/tt0096446/,Willow,1988,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","$57,269,863","$35,000,000","$57,269,863",,7.3,"98,296"
2104,https://www.imdb.com/title/tt0096283/,My Neighbor Totoro,1988,"['Animation', 'Family', 'Fantasy']","$2,250,213","$3,700,000","$30,476,847",,8.2,"273,719"
2105,https://www.imdb.com/title/tt0096438/,Who Framed Roger Rabbit,1988,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Mystery']","$156,452,370","$70,000,000","$329,803,958",,7.7,"177,316"
2106,https://www.imdb.com/title/tt0095953/,Rain Man,1988,['Drama'],"$172,825,435","$25,000,000","$354,825,435",,8.0,"462,278"
2107,https://www.imdb.com/title/tt0094737/,Big,1988,"['Comedy', 'Drama', 'Fantasy', 'Romance']","$115,227,281","$18,000,000","$151,927,281",,7.3,"191,878"
2108,https://www.imdb.com/title/tt0095327/,Grave of the Fireflies,1988,"['Animation', 'Drama', 'War']","$516,962","$3,700,000","$516,962",,8.5,"221,902"
2109,https://www.imdb.com/title/tt0095765/,Cinema Paradiso,1988,['Drama'],"$12,397,210","$5,000,000","$12,645,096",R,8.5,"220,111"
2110,https://www.imdb.com/title/tt0094625/,Akira,1988,"['Animation', 'Drama', 'Sci-Fi', 'Thriller']","$553,171","JPY1,100,000,000","$1,799,406",R,8.0,"157,598"
2111,https://www.imdb.com/title/tt0096256/,They Live,1988,"['Action', 'Horror', 'Sci-Fi', 'Thriller']","$13,008,928","$4,000,000","$13,008,928",,7.3,"105,389"
2112,https://www.imdb.com/title/tt0092675/,Bloodsport,1988,"['Action', 'Biography', 'Drama', 'Sport']","$11,806,119","$1,100,000","$11,806,119",,6.8,"74,213"
2113,https://www.imdb.com/title/tt0095705/,The Naked Gun: From the Files of Police Squad!,1988,"['Comedy', 'Crime']","$78,756,177","$12,000,000","$78,756,177",,7.6,"146,584"
2114,https://www.imdb.com/title/tt0095647/,Mississippi Burning,1988,"['Crime', 'Drama', 'History', 'Mystery', 'Thriller']","$34,603,943","$15,000,000","$34,603,943",,7.8,"84,591"
2115,https://www.imdb.com/title/tt0095253/,The Great Outdoors,1988,['Comedy'],"$41,455,230","$24,000,000","$43,455,230",,6.7,"38,027"
2116,https://www.imdb.com/title/tt0095159/,A Fish Called Wanda,1988,"['Comedy', 'Crime']","$62,493,712","$7,500,000","$62,493,712",,7.5,"128,651"
2117,https://www.imdb.com/title/tt0094862/,Child's Play,1988,"['Horror', 'Thriller']","$33,244,684","$9,000,000","$44,196,684",,6.6,"84,438"
2118,https://www.imdb.com/title/tt0095631/,Midnight Run,1988,"['Action', 'Comedy', 'Crime', 'Thriller']","$38,413,606","$30,000,000","$81,613,606",,7.5,"72,357"
2119,https://www.imdb.com/title/tt0096320/,Twins,1988,"['Comedy', 'Crime']","$111,938,388","$15,000,000","$216,614,388",,6.1,"110,106"
2120,https://www.imdb.com/title/tt0094608/,The Accused,1988,"['Crime', 'Drama']","$32,078,318","$6,000,000","$32,078,318",,7.1,"30,725"
2121,https://www.imdb.com/title/tt0094889/,Cocktail,1988,"['Comedy', 'Drama', 'Romance']","$78,222,753","$20,000,000","$171,504,781",,5.9,"77,400"
2122,https://www.imdb.com/title/tt0096487/,Young Guns,1988,"['Action', 'Western']","$45,661,556","$13,000,000","$45,661,556",,6.9,"52,995"
2123,https://www.imdb.com/title/tt0095690/,Mystic Pizza,1988,"['Comedy', 'Drama', 'Romance']","$12,793,213","$6,000,000","$12,793,213",,6.3,"23,941"
2124,https://www.imdb.com/title/tt0094812/,Bull Durham,1988,"['Comedy', 'Romance', 'Sport']","$50,888,729","$7,000,000","$50,888,729",,7.1,"46,423"
2125,https://www.imdb.com/title/tt0094761/,The Blob,1988,"['Horror', 'Sci-Fi', 'Thriller']","$8,247,943","$19,000,000","$8,247,943",,6.5,"30,591"
2126,https://www.imdb.com/title/tt0094947/,Dangerous Liaisons,1988,"['Drama', 'Romance']","$34,670,720","$14,000,000","$34,670,720",,7.6,"62,779"
2127,https://www.imdb.com/title/tt0095776/,Oliver & Company,1988,"['Animation', 'Adventure', 'Comedy', 'Family', 'Musical']","$74,151,346","$31,000,000","$74,151,346",,6.7,"42,357"
2128,https://www.imdb.com/title/tt0092493/,Crocodile Dundee II,1988,"['Action', 'Adventure', 'Comedy']","$109,306,210","$14,000,000","$239,606,210",,5.6,"52,228"
2129,https://www.imdb.com/title/tt0095497/,The Last Temptation of Christ,1988,['Drama'],"$8,373,585","$7,000,000","$8,865,702",,7.6,"50,548"
2130,https://www.imdb.com/title/tt0095956/,Rambo III,1988,"['Action', 'Adventure']","$53,715,611","$63,000,000","$189,015,611",,5.8,"118,757"
2131,https://www.imdb.com/title/tt0094027/,Stand and Deliver,1988,"['Biography', 'Drama']","$13,994,920",,"$13,994,920",,7.3,"15,636"
2132,https://www.imdb.com/title/tt0095444/,Killer Klowns from Outer Space,1988,"['Comedy', 'Horror', 'Sci-Fi']",,"$2,000,000",,,6.2,"31,747"
2133,https://www.imdb.com/title/tt0095031/,Dirty Rotten Scoundrels,1988,"['Comedy', 'Crime']","$42,039,085",,"$42,039,085",,7.4,"62,797"
2134,https://www.imdb.com/title/tt0095250/,The Big Blue,1988,"['Adventure', 'Drama', 'Sport']","$3,580,882","FRF80,000,000","$3,975,244",,7.6,"46,994"
2135,https://www.imdb.com/title/tt0095489/,The Land Before Time,1988,"['Animation', 'Adventure', 'Drama', 'Family']","$48,092,846","$12,500,000","$84,576,957",,7.4,"77,830"
2136,https://www.imdb.com/title/tt0095082/,Eight Men Out,1988,"['Drama', 'History', 'Sport']","$5,680,515","$6,000,000","$5,680,515",,7.2,"18,172"
2137,https://www.imdb.com/title/tt0096463/,Working Girl,1988,"['Comedy', 'Drama', 'Romance']","$63,779,477","$28,000,000","$102,956,984",,6.8,"50,201"
2138,https://www.imdb.com/title/tt0096332/,The Unbearable Lightness of Being,1988,"['Drama', 'Romance']","$10,006,806","$17,000,000","$10,006,806",,7.3,"33,001"
2139,https://www.imdb.com/title/tt0097257/,Earth Girls Are Easy,1988,"['Comedy', 'Musical', 'Romance', 'Sci-Fi']","$3,916,303","$10,000,000","$3,916,303",,5.4,"19,731"
2140,https://www.imdb.com/title/tt0096764/,The Adventures of Baron Munchausen,1988,"['Adventure', 'Comedy', 'Fantasy']","$8,083,123","$46,630,000","$8,083,123",,7.2,"49,628"
2141,https://www.imdb.com/title/tt0096094/,She's Having a Baby,1988,"['Comedy', 'Drama', 'Romance']","$16,031,707","$20,000,000","$16,031,707",,5.9,"11,082"
2142,https://www.imdb.com/title/tt0096118/,Sleepaway Camp II: Unhappy Campers,1988,"['Comedy', 'Horror']",,,,,5.7,"9,863"
2143,https://www.imdb.com/title/tt0094964/,Dead Ringers,1988,"['Drama', 'Horror', 'Thriller']","$8,038,508","$13,000,000","$8,038,508",,7.3,"39,505"
2144,https://www.imdb.com/title/tt0095270/,Hairspray,1988,"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']","$6,671,108","$2,000,000","$6,671,108",,6.9,"19,326"
2145,https://www.imdb.com/title/tt0094602/,Above the Law,1988,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","$18,869,631","$7,500,000","$18,869,631",,6.0,"27,851"
2146,https://www.imdb.com/title/tt0094715/,Beaches,1988,"['Comedy', 'Drama', 'Music']","$57,041,866","$20,000,000","$57,041,866",,7.0,"22,617"
2147,https://www.imdb.com/title/tt0093171/,Hell Comes to Frogtown,1988,"['Action', 'Comedy', 'Sci-Fi']",,"$1,500,000",,,5.5,"4,938"
2148,https://www.imdb.com/title/tt0095742/,A Nightmare on Elm Street 4: The Dream Master,1988,['Horror'],"$49,369,899","$13,000,000","$49,369,899",,5.7,"48,266"
2149,https://www.imdb.com/title/tt0095560/,Mac and Me,1988,"['Adventure', 'Family', 'Fantasy', 'Sci-Fi']","$6,424,112","$13,000,000","$6,424,112",,3.4,"11,035"
2150,https://www.imdb.com/title/tt0095294/,Hellbound: Hellraiser II,1988,"['Horror', 'Thriller']","$12,090,735","$3,000,000","$12,090,735",,6.5,"40,313"
2151,https://www.imdb.com/title/tt0095174/,Frantic,1988,"['Crime', 'Drama', 'Mystery', 'Thriller']","$17,637,950","$20,000,000","$17,637,950",,6.9,"47,925"
2152,https://www.imdb.com/title/tt0095488/,The Lair of the White Worm,1988,"['Comedy', 'Horror']","$1,189,315","$2,500,000","$1,189,315",,5.9,"9,733"
2153,https://www.imdb.com/title/tt0094963/,The Dead Pool,1988,"['Action', 'Crime', 'Mystery', 'Thriller']","$37,903,295","$31,000,000","$37,903,295",,6.3,"39,393"
2154,https://www.imdb.com/title/tt0096054/,School Daze,1988,"['Comedy', 'Drama', 'Musical']","$14,545,844","$6,500,000","$14,545,844",,6.0,"6,133"
2155,https://www.imdb.com/title/tt0094894/,Colors,1988,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']","$46,616,067","$6,000,000","$46,616,067",,6.8,"23,551"
2156,https://www.imdb.com/title/tt0096324/,Two Moon Junction,1988,"['Drama', 'Romance']","$1,547,397",,"$1,547,397",,5.1,"4,935"
2157,https://www.imdb.com/title/tt0095179/,Friday the 13th Part VII: The New Blood,1988,"['Horror', 'Thriller']","$19,170,001","$2,800,000","$19,170,001",,5.3,"31,087"
2158,https://www.imdb.com/title/tt0095088/,Elvira: Mistress of the Dark,1988,"['Comedy', 'Horror']","$5,596,267","$7,500,000","$5,596,267",,6.6,"12,847"
2159,https://www.imdb.com/title/tt0096163/,The Vanishing,1988,"['Mystery', 'Thriller']",,,,,7.7,"32,645"
2160,https://www.imdb.com/title/tt0096061/,Scrooged,1988,"['Comedy', 'Drama', 'Fantasy', 'Romance']","$60,328,558","$32,000,000","$60,328,558",,7.0,"82,842"
2161,https://www.imdb.com/title/tt0095963/,Red Heat,1988,"['Action', 'Comedy', 'Crime', 'Thriller']","$34,994,648","$29,000,000","$34,994,648",,6.1,"62,655"
2162,https://www.imdb.com/title/tt0093624/,Night of the Demons,1988,"['Comedy', 'Fantasy', 'Horror']","$3,109,904","$1,200,000","$3,109,904",,6.2,"12,997"
2163,https://www.imdb.com/title/tt0095593/,Married to the Mob,1988,"['Comedy', 'Crime', 'Romance']","$21,486,757","$10,000,000","$21,486,757",,6.2,"15,660"
2164,https://www.imdb.com/title/tt0096244/,Tequila Sunrise,1988,"['Crime', 'Drama', 'Romance', 'Thriller']","$41,292,551","$23,000,000","$41,292,551",,6.1,"28,029"
2165,https://www.imdb.com/title/tt0095188/,Funny Farm,1988,['Comedy'],"$25,537,221","$19,000,000","$25,537,221",,6.2,"18,968"
