url,title,year,genre,gross_usa,budget,worldwide_gross,pg_rated,rating,rating_pop
https://www.imdb.com/title/tt0315327/,Bruce Almighty,2003,"['Comedy', 'Drama', 'Fantasy']","$242,829,261","$81,000,000","$484,592,874",PG-13,6.8,"363,552"
https://www.imdb.com/title/tt0300556/,Timeline,2003,"['Action', 'Adventure', 'Sci-Fi', 'War']","$19,481,943","$80,000,000","$43,935,763",PG-13,5.7,"59,342"
https://www.imdb.com/title/tt0322330/,Freaky Friday,2003,"['Comedy', 'Family', 'Fantasy', 'Music', 'Romance']","$110,230,332","$20,000,000","$160,846,332",PG,6.1,"121,604"
https://www.imdb.com/title/tt0289992/,The Life of David Gale,2003,"['Crime', 'Drama', 'Thriller']","$19,955,598","$38,000,000","$38,955,598",R,7.6,"106,328"
https://www.imdb.com/title/tt0317303/,Daddy Day Care,2003,"['Comedy', 'Family']","$104,297,061","$60,000,000","$164,433,867",PG,5.6,"62,219"
https://www.imdb.com/title/tt0324133/,Swimming Pool,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']","$10,130,108",,"$22,441,497",R,6.7,"41,105"
https://www.imdb.com/title/tt0305357/,Charlie's Angels: Full Throttle,2003,"['Action', 'Adventure', 'Comedy', 'Crime']","$100,830,111","$120,000,000","$259,175,788",PG-13,4.9,"118,650"
https://www.imdb.com/title/tt0324216/,The Texas Chainsaw Massacre,2003,['Horror'],"$80,571,655","$9,500,000","$107,362,708",R,6.2,"127,487"
https://www.imdb.com/title/tt0287978/,Daredevil,2003,"['Action', 'Crime']","$102,543,518","$78,000,000","$179,179,718",PG-13,5.3,"203,515"
https://www.imdb.com/title/tt0319343/,Elf,2003,"['Comedy', 'Family', 'Fantasy', 'Romance']","$174,626,840","$33,000,000","$221,671,773",PG,6.9,"210,492"
https://www.imdb.com/title/tt0306047/,Scary Movie 3,2003,"['Comedy', 'Horror']","$110,003,217","$48,000,000","$220,673,217",PG-13,5.5,"134,579"
https://www.imdb.com/title/tt0337741/,Something's Gotta Give,2003,"['Comedy', 'Drama', 'Romance']","$124,728,738","$80,000,000","$265,328,738",PG-13,6.7,"109,256"
https://www.imdb.com/title/tt0285823/,Once Upon a Time in Mexico,2003,"['Action', 'Crime', 'Thriller']","$56,359,780","$29,000,000","$98,769,390",R,6.4,"150,967"
https://www.imdb.com/title/tt0257076/,S.W.A.T.,2003,"['Action', 'Adventure', 'Crime', 'Thriller']","$116,934,650","$80,000,000","$207,725,639",PG-13,6.0,"135,627"
https://www.imdb.com/title/tt0316356/,Open Range,2003,"['Action', 'Drama', 'Romance', 'Western']","$58,331,254","$22,000,000","$68,296,293",R,7.4,"65,168"
https://www.imdb.com/title/tt0330099/,The Brown Bunny,2003,['Drama'],"$366,301","$10,000,000","$402,599",,5.0,"13,489"
https://www.imdb.com/title/tt0328828/,American Wedding,2003,['Comedy'],"$104,565,114","$55,000,000","$232,722,935",R,6.3,"190,590"
https://www.imdb.com/title/tt0338094/,The Haunted Mansion,2003,"['Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']","$75,847,266","$90,000,000","$182,290,266",PG,5.0,"40,708"
https://www.imdb.com/title/tt0315733/,21 Grams,2003,"['Crime', 'Drama', 'Thriller']","$16,290,476","$20,000,000","$60,427,839",R,7.7,"220,383"
https://www.imdb.com/title/tt0338188/,The Missing,2003,"['Adventure', 'Thriller', 'Western']","$27,011,180","$60,000,000","$38,364,277",R,6.5,"32,512"
https://www.imdb.com/title/tt0328589/,Under the Tuscan Sun,2003,"['Comedy', 'Drama', 'Romance']","$43,610,723","$18,000,000","$58,878,723",PG-13,6.8,"46,018"
https://www.imdb.com/title/tt0263757/,Uptown Girls,2003,"['Comedy', 'Drama', 'Romance']","$37,182,494","$20,000,000","$44,617,342",PG-13,6.1,"34,402"
https://www.imdb.com/title/tt0335119/,Girl with a Pearl Earring,2003,"['Biography', 'Drama', 'Romance']","$11,670,971","$12,000,000","$33,030,115",PG-13,6.9,"70,887"
https://www.imdb.com/title/tt0309593/,Final Destination 2,2003,"['Horror', 'Thriller']","$46,961,214","$26,000,000","$90,941,129",R,6.2,"148,396"
https://www.imdb.com/title/tt0300471/,Shanghai Knights,2003,"['Action', 'Adventure', 'Comedy']","$60,476,872","$50,000,000","$88,323,487",PG-13,6.2,"98,327"
https://www.imdb.com/title/tt0313443/,Out of Time,2003,"['Crime', 'Drama', 'Mystery', 'Thriller']","$41,088,845","$50,000,000","$55,495,563",PG-13,6.5,"55,607"
https://www.imdb.com/title/tt0279111/,Gods and Generals,2003,"['Biography', 'Drama', 'History', 'War']","$12,882,934","$56,000,000","$12,923,936",PG-13,6.4,"15,075"
https://www.imdb.com/title/tt0305224/,Anger Management,2003,['Comedy'],"$135,645,823","$75,000,000","$195,745,823",PG-13,6.3,"199,574"
https://www.imdb.com/title/tt0327850/,The Rundown,2003,"['Action', 'Adventure', 'Comedy', 'Thriller']","$47,726,342","$85,000,000","$80,981,914",PG-13,6.7,"99,323"
